# NOTE: Do not hand edit this file! It is managed by Conversation Editor.
#       This is the conversation language file for English (United States).

# buddy_inventory_full
conversation_one4s1_text	Гей, нова броня дуже крута. Тобi бiльше не доведеться скаржитися на удари та пошкодження.
conversation_i2p8ul_text	Нi, звiсно, зовсiм безтурботним бути не можна, але виглядаэ дiйсно шикарно, правда ж?
conversation_6i6u7w_text	А знаэш, що зробить ïï ще розкiшнiшою?
conversation_716uhd_text	{format singsong}Полум'я!{format reset}

# fen_on_ramjet_upgrade
conversation_mg2reo_text	Ух ти! Цей пристрiй перетворив мiй реактивний двигун у зброю.
conversation_3ldyrw_text	Чудово! Ходiмо спалимо парочку рослинних мутантiв!
conversation_gbh1g1_text	Сподiваюся, воно i з брудом впораэться. Здаэться, нас тут завалило!

# fen_on_death_pit
conversation_tvs6ch_text	Гей, тут же внизу немаэ нiчого небезпечного, так? Як на мене, безпечно.
conversation_5oflga_text	А давай просто розiб'эмо цю стiну i подивимося, що там внизу? {format laugh}Хi-хi-хi!{format reset}
conversation_6nymg5_text	Я думаю, стiну тут не дарма поставили.
conversation_a8vok3_text	I якщо ми впадемо на самий низ, ти не розiб'эшся, на вiдмiну вiд декого.
conversation_pi5rzp_text	Ох, а де ж твоя жага пригод?

# fen_on_lava_sea
conversation_2h7zkh_text	Ось це {format emph}здоровий басейн{format reset} розплавленоï руди!
conversation_tw04k8_text	Ця секта i справдi збожеволiла на цьому всьому: кiнець свiту, вогнянi рiчки. Я розплавлюся, якщо спробую перейти тут.
conversation_c0o17p_text	А може, сунеш ногу i подивишся? Там не може бути {format emph}настiльки{format reset} гаряче.
conversation_651wxm_text	Та тут потрiбна незаймистiсть!
conversation_1hn8s0_text	А ось якби ти була така ж крута, як я, могла б просто перелетiти через цю штуку.

# fen_on_hubtube
conversation_8yyuh8_text	Моэ погане передчуття не проходить. Щось тут не так.
conversation_jytjex_text	Коли повернемося в Оазис, Розi доведеться багато чого пояснити.
conversation_g4kaqx_text	Треба було з самого початку пiдозрювати найгiрше!
conversation_vigvfw_text	Якби ти з самого початку пiдозрювала найгiрше, менi б так i довелося стирчати в тому храмi.
conversation_2h3jtj_text	А тепер давай вибиратися з цього стоку. Треба зрозумiти, що вiдбуваэться.

# buddy_rosie_boss_fight_help
conversation_w0gsxo_text	Гей! Цi ракети точнiсiнько як тi, що ми бачили по дорозi сюди.
conversation_n0y3vf_text	Спробуй вдарити по ним киркою!

# fen_on_temple_of_guidance_2
conversation_nctmv1_text	Хто б мiг подумати, що я повернуся в цей храм.
conversation_77tocr_text	А тут просторо, не порiвняти з тим закутком.
conversation_jpag4c_text	Коли сидиш всерединi тотема, iнших частин храму особливо не видно.
conversation_rzcgxv_text	Тут маэ бути повно смертельних пасток i всяких крутих штук.

# aftermath_elmachino
conversation_hbejz0_text	{format nervous}Гей!{format reset} А ну, з дороги! Спочатку рятуйте мерiв i дiтей!
conversation_ma479g_text	{format nervous}Вибачте! Е... Я роблю, що можу!{format reset}
conversation_fudqd9_text	Народ, заспокойтеся! По одному! Ставайте в чергу, чуэте!
conversation_pox4ng_text	Гей! Немаэ часу в чергах стояти! Просто лiзьте в ракету, поки тут все не розлетiлося на шматки!
conversation_ewm51b_text	Щелепу прикрути! У проклятiй шахтi ще э боти. Ми своïх не кидаэмо!
conversation_tdyz6x_text	Мiстер Хейзенберг готовий запускати ракету, i я можу затримати вилiт тiльки на пару хвилин... А потiм {format emph}стартуэмо{format reset}.
conversation_vtsrcc_text	{format nervous}Бiп-бiп{format reset}, бир-гир!
conversation_9s60lp_text	Так! Золотi слова, Клешорукий!
conversation_qo44wn_text	Що? Я нi слова не говорив.
conversation_353gqh_text	{format nervous}Iржа ïх ïж!{format reset}
conversation_1engeq_text	Ох, ось i ти, люба! Ти цiла, от радiсть-то!
conversation_ch1z21_text	Чудово! Я вже хвилювався, що ти загубилася.
conversation_tb8wpb_text	Бачу, ти знайшла шахтаря з червоним шарфом. Але де та сяюча iстота, що була з тобою?
conversation_pbnvye_text	Це... Це довга iсторiя. Довелося...
conversation_u2fefz_text	Що ж, я рада бачити вас цiлими та неушкодженими, але повинна нагадати: {format emph}час вичерпався{format reset}.
conversation_hi1tn7_text	Всi на борт ракети!
conversation_t4edhq_text	Прийшов час парових космоботiв! {format singsong}I-i-i-ха!{format reset}

# guard_open_hatch_post
conversation_as8gn2_text	I останнэ зауваження, мiс.
conversation_3qlskx_text	Ви збираэтеся дослiджувати величезний загадковий свiт там, внизу...
conversation_24mz6s_text	Щоб вiдстежувати, куди ви прямуэте, можна використовувати позначки на мапi ({image quest_pointer_arrow} та {image quest_pointer_crosshair}).
conversation_4j1s12_text	Ïх використання - свiдчення розуму та зрiлостi.
conversation_mdsij3_text	I не зменшуэ хоробростi.
conversation_vaf0gm_text	Ви, ймовiрно, вже звернули увагу на синi стрiлки ({image quest_pointer_arrow}) та хрестики ({image quest_pointer_crosshair}) на мапi.
conversation_4zvbgq_text	Якщо не користуватися вiдмiтками, ваш шлях може стати класичною пригодою. Самi вирiшуйте, добре це чи погано...
conversation_9ah4fv_text	Але не хвилюйтеся. Вiдмiтки можна увiмкнути та вимкнути в будь-який момент на вкладцi модифiкацiй у майстернi.
conversation_rkswy7_text	То що скажете? Ви вибираэте використовувати позначки ({image quest_pointer_arrow} та {image quest_pointer_crosshair}), щоб вказати шлях?
conversation_w3uj01_text	Як я вже казав...
conversation_bw07t1_text	Вмикайте та вимикайте позначки за власним бажанням. Це можна зробити у майстернi в мiстi.
conversation_dvacv4_text	Все, бiльше не буду вас затримувати. Бажаю успiхiв {format highlight}з прочищенням труб{format reset} в Червонокаменному штреку.

# fen_on_teleporter_2
conversation_wamta4_text	Гей, це схоже на технологiю Вектрона!
conversation_lkvb6m_text	Але, здаэться, воно не працюэ.
conversation_ocl1pj_text	...
conversation_llzd7n_text	Фен?
conversation_74v2pp_text	...
conversation_hi83wt_text	Здаэться, тут глухий кут. Давай вибиратися.

# fen_on_teleporter_1
conversation_u4cd0d_text	Що це, Фен?
conversation_3rpf0f_text	Я не хочу йти {format emph}туди{format reset}. Давай повернемо.
conversation_supvbe_text	Нам э чим зайнятися в шахтах.

# fen_on_lava_sea_2
conversation_tm3xhy_text	Це басейн з розплавленоï руди, так?
conversation_35yo2u_text	Думаю, цього разу нам {format emph}доведеться{format reset} перебратися через нього.
conversation_mhir26_text	Добре, що ти тепер така ж крута, як i я, то ж...
conversation_fnd2g3_text	Ну майже.
conversation_b0opbb_text	Ось це {format emph}здоровий басейн{format reset} розплавленоï руди!
conversation_17hzlg_text	Секта i справдi збожеволiла на цьому всьому: кiнець свiту, вогнянi рiчки.
conversation_b7hr8v_text	Давай вже перейдемо через нього.
conversation_alk15j_text	Точно! Знаэш, з новим обладнанням твоя крутiсть вже дорiвнюэ моïй...
conversation_qa992m_text	Ну майже.

# fen_on_totem
conversation_2ou9oe_text	Дивись! Залишки мого старого тотема.
conversation_wz87u3_text	Таке вiдчуття, що вже сто рокiв минуло з нашоï зустрiчi, правда?
conversation_qxncbz_text	Угу... Але не можу сказати, що сумую за своïм перебуванням {format emph}тут.{format reset}
conversation_rvd9qx_text	Так, випаровувати сектантiв було весело i все таке, але ж доводилося сидiти тут безвилазно.

# fen_on_distillery_door
conversation_flred4_text	У вiдкритому виглядi воно виглядаэ ще страшнiше.
conversation_z5ls33_text	Нам точно треба туди йти?
conversation_n7df2r_text	Гаразд. Давай подивимося, що приготував цей бомж.
conversation_viru7l_text	Ми не знаэмо, що задумала Розi. Може, потрiбно спочатку пiдготуватися, а вже потiм iти?

# sign_trials_all_upgrades
conversation_tkltgz_text	"""Всi полiпшення дозволенi."""

# sign_trials_bedrock
conversation_40ih51_text	"""Фасади та iлюзiï."""

# sign_trials_no_hook
conversation_m31axp_text	"""Не можна використовувати кiшку."""

# sign_trials_no_hook_jetpack
conversation_cbb9jh_text	"""Без реактивного двигуна, \nбез кiшки."""

# sign_trials_no_jetpack
conversation_0tzxsw_text	"""Без реактивного двигуна."""

# sign_trials_no_upgrades
conversation_3k7mx1_text	"""Без полiпшень."""

# sign_trials_only_hook
conversation_mrg3os_text	"""Тiльки кiшка."""

# sign_trials_only_jetpack
conversation_ytjucx_text	"""Тiльки реактивний двигун."""

# sign_floor_is_lava
conversation_nol9uu_text	"""Якщо закритi дверi,\nЛава тобi зашкодить.\nНе до тебе тепер,\nВийди та знову зайди"""
	
